Date,Ticker,Stock,%,Change
2019 Q4,LBTYA,LIBERTY GLOBAL PLC-A,0.19%,0
2019 Q4,LBTYK,LIBERTY GLOBAL PLC- C,0.07%,0
2019 Q4,LILA,LIBERTY LATIN AMERIC-CL A,0.02%,0
2019 Q4,LILAK,LIBERTY LATIN AMERIC-CL C,0.01%,0
2019 Q4,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.30%,0
2019 Q4,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.62%,0
2019 Q4,LUV,SOUTHWEST AIRLINES CO,1.20%,0
2019 Q4,MA,MASTERCARD INC - A,0.61%,0
2019 Q4,MCO,MOODY'S CORP,2.42%,0
2019 Q4,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.01%,0
2019 Q4,MTB,M & T BANK CORP,0.38%,0
2019 Q4,OXY,OCCIDENTAL PETROLEUM CORP,0.32%,1
2019 Q4,PG,PROCTER & GAMBLE CO/THE,0.02%,0
2019 Q4,PNC,PNC FINANCIAL SERVICES GROUP,0.57%,0
2019 Q4,PSX,PHILLIPS 66,0.01%,-1
2019 Q4,QSR,RESTAURANT BRANDS INTERN,0.22%,0
2019 Q4,RH,RH,0.15%,1
2019 Q4,SIRI,SIRIUS XM HOLDINGS INC,0.40%,0
2019 Q4,SPY,SPDR S&P 500 ETF TRUST,0.01%,1
2019 Q4,STNE,STONECO LTD-A,0.23%,0
2019 Q4,STOR,STORE CAPITAL CORP,0.29%,0
2019 Q4,SU,SUNCOR ENERGY INC,0.20%,1
2019 Q4,SYF,SYNCHRONY FINANCIAL,0.31%,0
2019 Q4,TEVA,TEVA PHARMACEUTICAL-SP ADR,0.18%,0
2019 Q4,TRV,TRAVELERS COS INC/THE,0.02%,-1
2019 Q4,UAL,UNITED AIRLINES HOLDINGS INC,0.80%,0
2019 Q4,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2019 Q4,USB,US BANCORP,3.24%,0
2019 Q4,V,VISA INC-CLASS A SHARES,0.82%,0
2019 Q4,VOO,VANGUARD S&P 500 ETF,0.01%,1
2019 Q4,VRSN,VERISIGN INC,1.03%,0
2019 Q4,WFC,WELLS FARGO & CO,7.18%,-1
2020 Q1,AAL,AMERICAN AIRLINES GROUP INC,0.29%,-1
2020 Q1,AAPL,APPLE INC,35.52%,0
2020 Q1,AMZN,AMAZONCOM INC,0.59%,-1
2020 Q1,AXP,AMERICAN EXPRESS CO,7.39%,0
2020 Q1,AXTA,AXALTA COATING SYSTEMS LTD,0.24%,-1
2020 Q1,BAC,BANK OF AMERICA CORP,11.19%,0
2020 Q1,BIIB,BIOGEN INC,0.12%,-1
2020 Q1,BK,BANK OF NEW YORK MELLON CORP,1.53%,0
2020 Q1,CHTR,CHARTER COMMUNICATIONS INC-A,1.35%,0
2020 Q1,COST,COSTCO WHOLESALE CORP,0.70%,0
2020 Q1,DAL,DELTA AIR LINES INC,1.17%,1
2020 Q1,DVA,DAVITA INC,1.65%,-1
2020 Q1,GL,GLOBE LIFE INC,0.26%,0
2020 Q1,GM,GENERAL MOTORS CO,0.88%,-1
2020 Q1,GS,GOLDMAN SACHS GROUP INC,0.17%,-1
2020 Q1,JNJ,JOHNSON & JOHNSON,0.02%,0
2020 Q1,JPM,JPMORGAN CHASE & CO,2.96%,-1
2020 Q1,KHC,KRAFT HEINZ CO/THE,4.59%,0
2020 Q1,KO,COCA-COLA CO/THE,10.08%,0
2020 Q1,KR,KROGER CO,0.33%,0
2020 Q1,LBTYA,LIBERTY GLOBAL PLC-A,0.18%,-1
2020 Q1,LBTYK,LIBERTY GLOBAL PLC- C,0.07%,0
2020 Q1,LILA,LIBERTY LATIN AMERIC-CL A,0.02%,-1
2020 Q1,LILAK,LIBERTY LATIN AMERIC-CL C,0.01%,0
2020 Q1,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.27%,0
2020 Q1,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.56%,-1
2020 Q1,LUV,SOUTHWEST AIRLINES CO,1.09%,-1
2020 Q1,MA,MASTERCARD INC - A,0.68%,0
2020 Q1,MCO,MOODY'S CORP,2.97%,0
2020 Q1,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.02%,0
2020 Q1,MTB,M & T BANK CORP,0.32%,0
2020 Q1,OXY,OCCIDENTAL PETROLEUM CORP,0.12%,0
2020 Q1,PG,PROCTER & GAMBLE CO/THE,0.02%,0
2020 Q1,PNC,PNC FINANCIAL SERVICES GROUP,0.50%,1
2020 Q1,PSX,PHILLIPS 66,0.00%,-1
2020 Q1,QSR,RESTAURANT BRANDS INTERN,0.19%,0
2020 Q1,RH,RH,0.10%,0
2020 Q1,SIRI,SIRIUS XM HOLDINGS INC,0.37%,-1
2020 Q1,SPY,SPDR S&P 500 ETF TRUST,0.01%,0
2020 Q1,STNE,STONECO LTD-A,0.18%,0
2020 Q1,STOR,STORE CAPITAL CORP,0.19%,0
2020 Q1,SU,SUNCOR ENERGY INC,0.13%,-1
2020 Q1,SYF,SYNCHRONY FINANCIAL,0.18%,-1
2020 Q1,TEVA,TEVA PHARMACEUTICAL-SP ADR,0.22%,-1
2020 Q1,TRV,TRAVELERS COS INC/THE,0.00%,-1
2020 Q1,UAL,UNITED AIRLINES HOLDINGS INC,0.40%,1
2020 Q1,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2020 Q1,USB,US BANCORP,2.60%,0
2020 Q1,V,VISA INC-CLASS A SHARES,0.97%,0
2020 Q1,VOO,VANGUARD S&P 500 ETF,0.01%,0
2020 Q1,VRSN,VERISIGN INC,1.31%,-1
2020 Q1,WFC,WELLS FARGO & CO,5.28%,0
2020 Q2,AAL,AMERICAN AIRLINES GROUP INC,0.00%,-1
2020 Q2,AAPL,APPLE INC,44.18%,0
2020 Q2,AMZN,AMAZONCOM INC,0.73%,0
2020 Q2,AXP,AMERICAN EXPRESS CO,7.13%,0
2020 Q2,AXTA,AXALTA COATING SYSTEMS LTD,0.27%,0
2020 Q2,BAC,BANK OF AMERICA CORP,10.85%,0
2020 Q2,BIIB,BIOGEN INC,0.09%,0
2020 Q2,BK,BANK OF NEW YORK MELLON CORP,1.38%,-1
2020 Q2,CHTR,CHARTER COMMUNICATIONS INC-A,1.31%,-1
2020 Q2,COST,COSTCO WHOLESALE CORP,0.65%,0
2020 Q2,DAL,DELTA AIR LINES INC,0.00%,-1
2020 Q2,DVA,DAVITA INC,1.49%,0
2020 Q2,GL,GLOBE LIFE INC,0.23%,0
2020 Q2,GM,GENERAL MOTORS CO,0.93%,0
2020 Q2,GOLD,BARRICK GOLD CORP,0.28%,1
2020 Q2,GS,GOLDMAN SACHS GROUP INC,0.00%,-1
2020 Q2,JNJ,JOHNSON & JOHNSON,0.02%,0
2020 Q2,JPM,JPMORGAN CHASE & CO,1.03%,-1
2020 Q2,KHC,KRAFT HEINZ CO/THE,5.13%,0
2020 Q2,KO,COCA-COLA CO/THE,8.83%,0
2020 Q2,KR,KROGER CO,0.37%,1
2020 Q2,LBTYA,LIBERTY GLOBAL PLC-A,0.21%,0
2020 Q2,LBTYK,LIBERTY GLOBAL PLC- C,0.08%,0
2020 Q2,LILA,LIBERTY LATIN AMERIC-CL A,0.01%,0
2020 Q2,LILAK,LIBERTY LATIN AMERIC-CL C,0.01%,0
2020 Q2,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.25%,0
2020 Q2,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.74%,1
2020 Q2,LUV,SOUTHWEST AIRLINES CO,0.00%,-1
2020 Q2,MA,MASTERCARD INC - A,0.67%,-1
2020 Q2,MCO,MOODY'S CORP,3.35%,0
2020 Q2,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.01%,0
2020 Q2,MTB,M & T BANK CORP,0.23%,-1
2020 Q2,OXY,OCCIDENTAL PETROLEUM CORP,0.00%,-1
2020 Q2,PG,PROCTER & GAMBLE CO/THE,0.02%,0
2020 Q2,PNC,PNC FINANCIAL SERVICES GROUP,0.28%,-1
2020 Q2,QSR,RESTAURANT BRANDS INTERN,0.00%,-1
2020 Q2,RH,RH,0.21%,0
2020 Q2,SIRI,SIRIUS XM HOLDINGS INC,0.15%,-1
2020 Q2,SPY,SPDR S&P 500 ETF TRUST,0.01%,0
2020 Q2,STNE,STONECO LTD-A,0.27%,0
2020 Q2,STOR,STORE CAPITAL CORP,0.29%,1
2020 Q2,SU,SUNCOR ENERGY INC,0.16%,1
2020 Q2,SYF,SYNCHRONY FINANCIAL,0.22%,0
2020 Q2,TEVA,TEVA PHARMACEUTICAL-SP ADR,0.26%,0
2020 Q2,UAL,UNITED AIRLINES HOLDINGS INC,0.00%,-1
2020 Q2,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2020 Q2,USB,US BANCORP,2.40%,-1
2020 Q2,V,VISA INC-CLASS A SHARES,0.95%,-1
2020 Q2,VOO,VANGUARD S&P 500 ETF,0.01%,0
2020 Q2,VRSN,VERISIGN INC,1.31%,0
2020 Q2,WFC,WELLS FARGO & CO,3.00%,-1
2020 Q3,AAPL,APPLE INC,46.35%,-1
2020 Q3,ABBV,ABBVIE INC,0.79%,1
2020 Q3,AMZN,AMAZONCOM INC,0.71%,0
2020 Q3,AXP,AMERICAN EXPRESS CO,6.44%,0
2020 Q3,AXTA,AXALTA COATING SYSTEMS LTD,0.22%,-1
2020 Q3,BAC,BANK OF AMERICA CORP,10.31%,1
2020 Q3,BIIB,BIOGEN INC,0.08%,0
2020 Q3,BK,BANK OF NEW YORK MELLON CORP,1.05%,0
2020 Q3,BMY,BRISTOL-MYERS SQUIBB CO,0.77%,1
2020 Q3,CHTR,CHARTER COMMUNICATIONS INC-A,1.38%,0
2020 Q3,COST,COSTCO WHOLESALE CORP,0.00%,-1
2020 Q3,CVX,CHEVRON CORP,1.35%,1
2020 Q3,DVA,DAVITA INC,1.31%,-1
2020 Q3,GL,GLOBE LIFE INC,0.22%,0
2020 Q3,GM,GENERAL MOTORS CO,1.00%,1
2020 Q3,GOLD,BARRICK GOLD CORP,0.14%,-1
2020 Q3,JNJ,JOHNSON & JOHNSON,0.02%,0
2020 Q3,JPM,JPMORGAN CHASE & CO,0.04%,-1
2020 Q3,KHC,KRAFT HEINZ CO/THE,4.13%,0
2020 Q3,KO,COCA-COLA CO/THE,8.37%,0
2020 Q3,KR,KROGER CO,0.36%,1
2020 Q3,LBTYA,LIBERTY GLOBAL PLC-A,0.16%,-1
2020 Q3,LBTYK,LIBERTY GLOBAL PLC- C,0.06%,0
2020 Q3,LILA,LIBERTY LATIN AMERIC-CL A,0.01%,0
2020 Q3,LILAK,LIBERTY LATIN AMERIC-CL C,0.00%,1
2020 Q3,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.21%,0
2020 Q3,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.61%,0
2020 Q3,MA,MASTERCARD INC - A,0.65%,0
2020 Q3,MCO,MOODY'S CORP,3.03%,0
2020 Q3,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.01%,0
2020 Q3,MMC,MARSH & MCLENNAN COS,0.16%,1
2020 Q3,MRK,MERCK & CO INC,0.79%,1
2020 Q3,MTB,M & T BANK CORP,0.11%,-1
2020 Q3,PFE,PFIZER INC,0.06%,1
2020 Q3,PG,PROCTER & GAMBLE CO/THE,0.02%,0
2020 Q3,PNC,PNC FINANCIAL SERVICES GROUP,0.09%,-1
2020 Q3,RH,RH,0.28%,0
2020 Q3,SIRI,SIRIUS XM HOLDINGS INC,0.11%,0
2020 Q3,SNOW,SNOWFLAKE INC-CLASS A,0.65%,1
2020 Q3,SPY,SPDR S&P 500 ETF TRUST,0.01%,0
2020 Q3,STNE,STONECO LTD-A,0.32%,0
2020 Q3,STOR,STORE CAPITAL CORP,0.28%,0
2020 Q3,SU,SUNCOR ENERGY INC,0.10%,0
2020 Q3,SYF,SYNCHRONY FINANCIAL,0.22%,0
2020 Q3,TEVA,TEVA PHARMACEUTICAL-SP ADR,0.16%,0
2020 Q3,TMUS,T-MOBILE US INC,0.12%,1
2020 Q3,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2020 Q3,USB,US BANCORP,2.01%,0
2020 Q3,V,VISA INC-CLASS A SHARES,0.85%,0
2020 Q3,VOO,VANGUARD S&P 500 ETF,0.01%,0
2020 Q3,VRSN,VERISIGN INC,1.11%,0
2020 Q3,VZ,VERIZON COMMUNICATIONS INC,1.47%,1
2020 Q3,WFC,WELLS FARGO & CO,1.27%,-1
2020 Q4,AAPL,APPLE INC,43.61%,-1
2020 Q4,ABBV,ABBVIE INC,1.01%,1
2020 Q4,AMZN,AMAZONCOM INC,0.64%,0
2020 Q4,AXP,AMERICAN EXPRESS CO,6.79%,0
2020 Q4,AXTA,AXALTA COATING SYSTEMS LTD,0.25%,0
2020 Q4,BAC,BANK OF AMERICA CORP,11.34%,0
2020 Q4,BIIB,BIOGEN INC,0.06%,0
2020 Q4,BK,BANK OF NEW YORK MELLON CORP,1.14%,0
2020 Q4,BMY,BRISTOL-MYERS SQUIBB CO,0.77%,1
2020 Q4,CHTR,CHARTER COMMUNICATIONS INC-A,1.28%,0
2020 Q4,CVX,CHEVRON CORP,1.52%,1
2020 Q4,DVA,DAVITA INC,1.57%,0
2020 Q4,GL,GLOBE LIFE INC,0.22%,0
2020 Q4,GM,GENERAL MOTORS CO,1.12%,-1
2020 Q4,GOLD,BARRICK GOLD CORP,0.00%,-1
2020 Q4,JNJ,JOHNSON & JOHNSON,0.02%,0
2020 Q4,JPM,JPMORGAN CHASE & CO,0.00%,-1
2020 Q4,KHC,KRAFT HEINZ CO/THE,4.18%,0
2020 Q4,KO,COCA-COLA CO/THE,8.13%,0
2020 Q4,KR,KROGER CO,0.39%,1
2020 Q4,LBTYA,LIBERTY GLOBAL PLC-A,0.16%,0
2020 Q4,LBTYK,LIBERTY GLOBAL PLC- C,0.06%,0
2020 Q4,LILA,LIBERTY LATIN AMERIC-CL A,0.01%,0
2020 Q4,LILAK,LIBERTY LATIN AMERIC-CL C,0.01%,-1
2020 Q4,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.24%,0
2020 Q4,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.70%,0
2020 Q4,MA,MASTERCARD INC - A,0.60%,0
2020 Q4,MCO,MOODY'S CORP,2.65%,0
2020 Q4,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.01%,0
2020 Q4,MMC,MARSH & MCLENNAN COS,0.19%,1
2020 Q4,MRK,MERCK & CO INC,0.87%,1
2020 Q4,MTB,M & T BANK CORP,0.00%,-1
2020 Q4,PFE,PFIZER INC,0.00%,-1
2020 Q4,PG,PROCTER & GAMBLE CO/THE,0.02%,0
2020 Q4,PNC,PNC FINANCIAL SERVICES GROUP,0.00%,-1
2020 Q4,RH,RH,0.29%,1
2020 Q4,SIRI,SIRIUS XM HOLDINGS INC,0.12%,0
2020 Q4,SNOW,SNOWFLAKE INC-CLASS A,0.64%,0
2020 Q4,SPY,SPDR S&P 500 ETF TRUST,0.01%,0
2020 Q4,STNE,STONECO LTD-A,0.44%,0
2020 Q4,STOR,STORE CAPITAL CORP,0.31%,0
2020 Q4,SU,SUNCOR ENERGY INC,0.09%,-1
2020 Q4,SYF,SYNCHRONY FINANCIAL,0.26%,0
2020 Q4,TEVA,TEVA PHARMACEUTICAL-SP ADR,0.15%,0
2020 Q4,TMUS,T-MOBILE US INC,0.26%,1
2020 Q4,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2020 Q4,USB,US BANCORP,2.26%,-1
2020 Q4,V,VISA INC-CLASS A SHARES,0.81%,0
2020 Q4,VOO,VANGUARD S&P 500 ETF,0.01%,0
2020 Q4,VRSN,VERISIGN INC,1.03%,0
2020 Q4,VZ,VERIZON COMMUNICATIONS INC,3.19%,1
2020 Q4,WFC,WELLS FARGO & CO,0.59%,-1
2021 Q1,AAPL,APPLE INC,40.07%,0
2021 Q1,ABBV,ABBVIE INC,0.92%,-1
2021 Q1,AMZN,AMAZONCOM INC,0.61%,0
2021 Q1,AON,AON PLC-CLASS A,0.35%,1
2021 Q1,AXP,AMERICAN EXPRESS CO,7.93%,0
2021 Q1,AXTA,AXALTA COATING SYSTEMS LTD,0.15%,-1
2021 Q1,BAC,BANK OF AMERICA CORP,14.45%,0
2021 Q1,BIIB,BIOGEN INC,0.07%,0
2021 Q1,BK,BANK OF NEW YORK MELLON CORP,1.27%,0
2021 Q1,BMY,BRISTOL-MYERS SQUIBB CO,0.72%,-1
2021 Q1,CHTR,CHARTER COMMUNICATIONS INC-A,1.19%,0
2021 Q1,CVX,CHEVRON CORP,0.92%,-1
2021 Q1,DVA,DAVITA INC,1.44%,0
2021 Q1,GL,GLOBE LIFE INC,0.23%,0
2021 Q1,GM,GENERAL MOTORS CO,1.42%,-1
2021 Q1,JNJ,JOHNSON & JOHNSON,0.02%,0
2021 Q1,KHC,KRAFT HEINZ CO/THE,4.82%,0
2021 Q1,KO,COCA-COLA CO/THE,7.80%,0
2021 Q1,KR,KROGER CO,0.68%,1
2021 Q1,LBTYA,LIBERTY GLOBAL PLC-A,0.03%,-1
2021 Q1,LBTYK,LIBERTY GLOBAL PLC- C,0.07%,0
2021 Q1,LILA,LIBERTY LATIN AMERIC-CL A,0.01%,0
2021 Q1,LILAK,LIBERTY LATIN AMERIC-CL C,0.01%,0
2021 Q1,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.24%,0
2021 Q1,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.70%,0
2021 Q1,MA,MASTERCARD INC - A,0.60%,0
2021 Q1,MCO,MOODY'S CORP,2.72%,0
2021 Q1,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.01%,0
2021 Q1,MMC,MARSH & MCLENNAN COS,0.24%,1
2021 Q1,MRK,MERCK & CO INC,0.51%,-1
2021 Q1,PG,PROCTER & GAMBLE CO/THE,0.02%,0
2021 Q1,RH,RH,0.39%,1
2021 Q1,SIRI,SIRIUS XM HOLDINGS INC,0.10%,-1
2021 Q1,SNOW,SNOWFLAKE INC-CLASS A,0.52%,0
2021 Q1,SPY,SPDR S&P 500 ETF TRUST,0.01%,0
2021 Q1,STNE,STONECO LTD-A,0.24%,-1
2021 Q1,STOR,STORE CAPITAL CORP,0.30%,0
2021 Q1,SU,SUNCOR ENERGY INC,0.00%,-1
2021 Q1,SYF,SYNCHRONY FINANCIAL,0.00%,-1
2021 Q1,TEVA,TEVA PHARMACEUTICAL-SP ADR,0.18%,0
2021 Q1,TMUS,T-MOBILE US INC,0.24%,0
2021 Q1,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2021 Q1,USB,US BANCORP,2.65%,-1
2021 Q1,V,VISA INC-CLASS A SHARES,0.78%,0
2021 Q1,VOO,VANGUARD S&P 500 ETF,0.01%,0
2021 Q1,VRSN,VERISIGN INC,0.94%,0
2021 Q1,VZ,VERIZON COMMUNICATIONS INC,3.42%,1
2021 Q1,WFC,WELLS FARGO & CO,0.01%,-1
2021 Q2,AAPL,APPLE INC,41.47%,0
2021 Q2,ABBV,ABBVIE INC,0.79%,-1
2021 Q2,AMZN,AMAZONCOM INC,0.63%,0
2021 Q2,AON,AON PLC-CLASS A,0.36%,1
2021 Q2,AXP,AMERICAN EXPRESS CO,8.55%,0
2021 Q2,AXTA,AXALTA COATING SYSTEMS LTD,0.00%,-1
2021 Q2,BAC,BANK OF AMERICA CORP,14.21%,0
2021 Q2,BIIB,BIOGEN INC,0.00%,-1
2021 Q2,BK,BANK OF NEW YORK MELLON CORP,1.27%,0
2021 Q2,BMY,BRISTOL-MYERS SQUIBB CO,0.60%,-1
2021 Q2,CHTR,CHARTER COMMUNICATIONS INC-A,1.28%,0
2021 Q2,CVX,CHEVRON CORP,0.83%,-1
2021 Q2,DVA,DAVITA INC,1.48%,0
2021 Q2,GL,GLOBE LIFE INC,0.21%,0
2021 Q2,GM,GENERAL MOTORS CO,1.21%,-1
2021 Q2,JNJ,JOHNSON & JOHNSON,0.02%,0
2021 Q2,KHC,KRAFT HEINZ CO/THE,4.53%,0
2021 Q2,KO,COCA-COLA CO/THE,7.39%,0
2021 Q2,KR,KROGER CO,0.81%,1
2021 Q2,LBTYA,LIBERTY GLOBAL PLC-A,0.00%,-1
2021 Q2,LBTYK,LIBERTY GLOBAL PLC- C,0.02%,-1
2021 Q2,LILA,LIBERTY LATIN AMERIC-CL A,0.01%,0
2021 Q2,LILAK,LIBERTY LATIN AMERIC-CL C,0.01%,0
2021 Q2,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.24%,0
2021 Q2,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.68%,0
2021 Q2,MA,MASTERCARD INC - A,0.57%,0
2021 Q2,MCO,MOODY'S CORP,3.05%,0
2021 Q2,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.01%,0
2021 Q2,MMC,MARSH & MCLENNAN COS,0.20%,-1
2021 Q2,MRK,MERCK & CO INC,0.24%,-1
2021 Q2,OGN,ORGANON & CO,0.02%,1
2021 Q2,PG,PROCTER & GAMBLE CO/THE,0.01%,0
2021 Q2,RH,RH,0.42%,1
2021 Q2,SIRI,SIRIUS XM HOLDINGS INC,0.10%,0
2021 Q2,SNOW,SNOWFLAKE INC-CLASS A,0.51%,0
2021 Q2,SPY,SPDR S&P 500 ETF TRUST,0.01%,0
2021 Q2,STNE,STONECO LTD-A,0.24%,0
2021 Q2,STOR,STORE CAPITAL CORP,0.29%,0
2021 Q2,TEVA,TEVA PHARMACEUTICAL-SP ADR,0.14%,0
2021 Q2,TMUS,T-MOBILE US INC,0.26%,0
2021 Q2,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2021 Q2,USB,US BANCORP,2.51%,-1
2021 Q2,V,VISA INC-CLASS A SHARES,0.80%,0
2021 Q2,VOO,VANGUARD S&P 500 ETF,0.01%,0
2021 Q2,VRSN,VERISIGN INC,1.00%,0
2021 Q2,VZ,VERIZON COMMUNICATIONS INC,3.04%,0
2021 Q2,WFC,WELLS FARGO & CO,0.01%,0
2021 Q3,AAPL,APPLE INC,42.78%,0
2021 Q3,ABBV,ABBVIE INC,0.53%,-1
2021 Q3,AMZN,AMAZONCOM INC,0.60%,0
2021 Q3,AON,AON PLC-CLASS A,0.43%,0
2021 Q3,AXP,AMERICAN EXPRESS CO,8.66%,0
2021 Q3,BAC,BANK OF AMERICA CORP,14.61%,0
2021 Q3,BK,BANK OF NEW YORK MELLON CORP,1.28%,0
2021 Q3,BMY,BRISTOL-MYERS SQUIBB CO,0.44%,-1
2021 Q3,CHTR,CHARTER COMMUNICATIONS INC-A,1.04%,-1
2021 Q3,CVX,CHEVRON CORP,0.99%,1
2021 Q3,DVA,DAVITA INC,1.43%,0
2021 Q3,FND,FLOOR & DECOR HOLDINGS INC-A,0.03%,1
2021 Q3,GL,GLOBE LIFE INC,0.19%,0
2021 Q3,GM,GENERAL MOTORS CO,1.08%,0
2021 Q3,JNJ,JOHNSON & JOHNSON,0.02%,0
2021 Q3,KHC,KRAFT HEINZ CO/THE,4.09%,0
2021 Q3,KO,COCA-COLA CO/THE,7.15%,0
2021 Q3,KR,KROGER CO,0.85%,0
2021 Q3,LBTYK,LIBERTY GLOBAL PLC- C,0.00%,-1
2021 Q3,LILA,LIBERTY LATIN AMERIC-CL A,0.01%,0
2021 Q3,LILAK,LIBERTY LATIN AMERIC-CL C,0.01%,0
2021 Q3,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.24%,0
2021 Q3,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.70%,0
2021 Q3,MA,MASTERCARD INC - A,0.51%,-1
2021 Q3,MCO,MOODY'S CORP,2.99%,0
2021 Q3,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.01%,0
2021 Q3,MMC,MARSH & MCLENNAN COS,0.14%,-1
2021 Q3,MRK,MERCK & CO INC,0.00%,-1
2021 Q3,OGN,ORGANON & CO,0.00%,-1
2021 Q3,PG,PROCTER & GAMBLE CO/THE,0.02%,0
2021 Q3,RH,RH,0.41%,0
2021 Q3,RPRX,ROYALTY PHARMA PLC- CL A,0.16%,1
2021 Q3,SIRI,SIRIUS XM HOLDINGS INC,0.09%,0
2021 Q3,SNOW,SNOWFLAKE INC-CLASS A,0.63%,0
2021 Q3,SPY,SPDR S&P 500 ETF TRUST,0.01%,0
2021 Q3,STNE,STONECO LTD-A,0.13%,0
2021 Q3,STOR,STORE CAPITAL CORP,0.27%,0
2021 Q3,TEVA,TEVA PHARMACEUTICAL-SP ADR,0.14%,0
2021 Q3,TMUS,T-MOBILE US INC,0.23%,0
2021 Q3,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2021 Q3,USB,US BANCORP,2.56%,-1
2021 Q3,V,VISA INC-CLASS A SHARES,0.73%,-1
2021 Q3,VOO,VANGUARD S&P 500 ETF,0.01%,0
2021 Q3,VRSN,VERISIGN INC,0.90%,0
2021 Q3,VZ,VERIZON COMMUNICATIONS INC,2.92%,0
2021 Q3,WFC,WELLS FARGO & CO,0.01%,0
2021 Q4,AAPL,APPLE INC,47.60%,0
2021 Q4,ABBV,ABBVIE INC,0.12%,-1
2021 Q4,AMZN,AMAZONCOM INC,0.54%,0
2021 Q4,AON,AON PLC-CLASS A,0.40%,0
2021 Q4,ATVI,ACTIVISION BLIZZARD INC,0.29%,1
2021 Q4,AXP,AMERICAN EXPRESS CO,7.49%,0
2021 Q4,BAC,BANK OF AMERICA CORP,13.58%,0
2021 Q4,BK,BANK OF NEW YORK MELLON CORP,1.27%,0
2021 Q4,BMY,BRISTOL-MYERS SQUIBB CO,0.10%,-1
2021 Q4,CHTR,CHARTER COMMUNICATIONS INC-A,0.75%,-1
2021 Q4,CVX,CHEVRON CORP,1.36%,1
2021 Q4,DVA,DAVITA INC,1.24%,0
2021 Q4,FND,FLOOR & DECOR HOLDINGS INC-A,0.03%,1
2021 Q4,FWONK,LIBERTY MEDIA CORP-LIBERTY-C,0.04%,1
2021 Q4,GL,GLOBE LIFE INC,0.18%,0
2021 Q4,GM,GENERAL MOTORS CO,1.06%,0
2021 Q4,JNJ,JOHNSON & JOHNSON,0.02%,0
2021 Q4,KHC,KRAFT HEINZ CO/THE,3.53%,0
2021 Q4,KO,COCA-COLA CO/THE,7.16%,0
2021 Q4,KR,KROGER CO,0.84%,-1
2021 Q4,LILA,LIBERTY LATIN AMERIC-CL A,0.01%,0
2021 Q4,LILAK,LIBERTY LATIN AMERIC-CL C,0.00%,0
2021 Q4,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.31%,1
2021 Q4,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.66%,0
2021 Q4,MA,MASTERCARD INC - A,0.43%,-1
2021 Q4,MCO,MOODY'S CORP,2.91%,0
2021 Q4,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.01%,0
2021 Q4,MMC,MARSH & MCLENNAN COS,0.02%,-1
2021 Q4,NU,NU HOLDINGS LTD/CAYMAN ISL-A,0.30%,1
2021 Q4,PG,PROCTER & GAMBLE CO/THE,0.02%,0
2021 Q4,RH,RH,0.29%,1
2021 Q4,RPRX,ROYALTY PHARMA PLC- CL A,0.10%,-1
2021 Q4,SIRI,SIRIUS XM HOLDINGS INC,0.00%,-1
2021 Q4,SNOW,SNOWFLAKE INC-CLASS A,0.63%,0
2021 Q4,SPY,SPDR S&P 500 ETF TRUST,0.01%,0
2021 Q4,STNE,STONECO LTD-A,0.05%,0
2021 Q4,STOR,STORE CAPITAL CORP,0.25%,0
2021 Q4,TEVA,TEVA PHARMACEUTICAL-SP ADR,0.00%,-1
2021 Q4,TMUS,T-MOBILE US INC,0.18%,0
